voltage,current,power,energy,timestamp,date
248.8,0.424,95.3,0.000575,19:05:2025 16:47:07.66,2025-05-19
248.8,0.423,95.2,0.000575,19:05:2025 16:47:10.78,2025-05-19
249.3,0.422,95.1,0.000576,19:05:2025 16:47:13.88,2025-05-19
249.5,0.422,94.9,0.000576,19:05:2025 16:47:16.98,2025-05-19
249.8,0.421,94.8,0.000576,19:05:2025 16:47:20.09,2025-05-19
249.9,0.422,95.0,0.000576,19:05:2025 16:47:23.19,2025-05-19
249.3,0.421,94.8,0.000576,19:05:2025 16:47:26.31,2025-05-19
249.5,0.421,94.9,0.000576,19:05:2025 16:47:29.41,2025-05-19
249.6,0.42,94.5,0.000576,19:05:2025 16:47:32.51,2025-05-19
249.6,0.42,94.5,0.000576,19:05:2025 16:47:35.61,2025-05-19
249.5,0.42,94.5,0.000576,19:05:2025 16:47:38.71,2025-05-19
249.5,0.422,94.8,0.000576,19:05:2025 16:47:41.81,2025-05-19
249.4,0.42,94.4,0.000576,19:05:2025 16:47:44.92,2025-05-19
249.3,0.419,94.1,0.000576,19:05:2025 16:47:48.03,2025-05-19
249.0,0.419,94.0,0.000576,19:05:2025 16:47:51.13,2025-05-19
249.3,0.419,94.1,0.000577,19:05:2025 16:47:54.24,2025-05-19
249.0,0.418,93.9,0.000577,19:05:2025 16:47:57.35,2025-05-19
249.2,0.42,94.3,0.000577,19:05:2025 16:48:00.51,2025-05-19
